epoch,train_loss,train_rmse,val_rmse,test_rmse,learning_rate
1,5594.2257453309485,74.79455675541229,53.40466663201518,42.81739181801741,0.0009999726120980734
2,3570.8351815737233,59.7564656745219,53.6146595945275,43.45662895996465,0.0009998904513956854
3,2406.0357262269104,49.051358084148106,26.707215949214085,21.751629904792477,0.0009997535269026829
4,1237.6514934536476,35.18027131036677,20.676281255092317,23.097222940018952,0.0009995618536343797
5,959.6569117445064,30.978329701505906,20.68809037610127,28.675650967838298,0.0009993154526099096
6,862.1425284509482,29.362263673521344,22.942886966833317,27.39444687607079,0.0009990143508499217
7,849.2702635463379,29.142241952464413,23.32807332154177,32.07418732699005,0.0009986585813736167
8,756.2263839283507,27.499570662890772,26.90608767868643,32.34451909826567,0.0009982481831951274
9,707.9267166146145,26.60689229648689,22.17287447655757,31.381269265597048,0.0009977832013192385
10,665.335212554823,25.794092516962113,26.479844113006443,38.81760637481318,0.0009972636867364526
11,599.9579603305186,24.49403930211979,24.41993734270013,32.08654380302039,0.0009966896964173982
12,561.3299710780946,23.692403224769212,29.43593269911568,39.51913726028494,0.000996061293306582
13,542.1990238609462,23.28516747155504,26.139281110515377,38.16998054992033,0.0009953785463154864
14,499.4702272260503,22.348830558734875,25.11605926897787,35.42740661855235,0.0009946415303150131
15,478.40970213897396,21.872578820318882,25.78669949108739,33.46020560058575,0.0009938503261272718
16,434.1270702534976,20.835716184218953,26.929156131479047,31.28900748490164,0.0009930050205167178
17,406.31076012384983,20.157151628319387,28.939521086854192,37.35779552436776,0.0009921057061806368
18,389.75283164305074,19.74215873846675,29.48491811241329,40.65333023395845,0.0009911524817389807
19,379.694500188267,19.485751200709963,27.663769401872035,36.631243644805195,0.0009901454517235507
20,348.0878170807993,18.65711167711405,30.784477157087494,40.710633802604704,0.0009890847265665364
21,338.99502556475454,18.41181750501274,31.265050932357575,45.65191495728772,0.0009879704225884047
22,327.8803483546417,18.107466613590827,27.02249186730968,33.9488807355697,0.000986802661985144
23,316.87422062243365,17.800961208670127,28.20931092622966,36.78418854738313,0.0009855815728148636
24,321.005081844277,17.916614708631922,30.060392956109432,40.39884048933138,0.0009843072889837517
25,287.03577821736246,16.942130235911783,27.859275731417,35.64148871129323,0.00098297995023139
26,275.0480611080064,16.584572952864583,28.283235526322557,33.79661623715687,0.0009815997021154308
27,274.865728388707,16.579074962951417,26.442430151963496,36.17717755781585,0.0009801666959956335
28,277.5462335804276,16.659718885262564,28.780190908487352,38.13051375519182,0.000978681089017268
29,269.66914145451034,16.421605948358614,26.632818109987873,31.46651536292751,0.0009771430440938809
30,258.450009684219,16.07638049554835,26.539562976583866,27.87910857659515,0.0009755527298894299
31,260.5277712809663,16.140872711218353,26.845151729802687,27.402899341556054,0.0009739103207997887
32,245.58292429896625,15.671085624156728,29.023839800953834,31.90521199061309,0.0009722159969336225
33,248.40703884475113,15.760933999519388,29.069223546809432,41.11851138458908,0.0009704699440926363
34,241.9547512469983,15.554894755917287,26.399176985545086,33.88759554304496,0.0009686723537512004
35,244.62052612087413,15.640349277862189,27.311665397573652,30.38133851542216,0.0009668234230353527
36,234.2584695489372,15.305504520296513,27.284797824717273,29.55176410126952,0.0009649233547011821
37,221.78691502370353,14.892512055790656,27.92183521339943,30.375646992904457,0.000962972357112593
38,234.299556365525,15.306846716765653,29.77553507357133,31.14814400165779,0.0009609706442184566
39,224.24244161840764,14.974726803226885,29.100780472141917,29.380787031327923,0.0009589184355291491
40,228.26806499878634,15.108542805572696,28.181766625082556,37.69751861211214,0.0009568159560924797
41,212.02644460946829,14.561127897173753,27.738537275067618,40.19946259966838,0.0009546634364690113
42,220.8685349158948,14.861646458737654,28.700091964251584,40.84263857955774,0.0009524611127067773
43,207.84059745523618,14.416677743479093,28.027946120190606,40.429059424756744,0.0009502092263153963
44,215.21516285496378,14.670213432905701,29.131738960131308,31.874876428856638,0.0009479080242395872
45,213.479255703429,14.610929343610467,26.944237486472733,40.99555316105552,0.0009455577588320901
46,215.1993358193503,14.669674012818994,27.695504732429153,36.1906602237162,0.0009431586878259921
47,206.97276851514331,14.386548199274484,26.302619709248003,30.536864248629335,0.0009407110743064639
48,204.757531917413,14.309351218885649,25.773477983066837,33.683394579669645,0.0009382151866819102
49,205.58767631994886,14.33832894228807,26.80303918866702,30.81558683042383,0.0009356712986545351
50,204.4595416231761,14.29893494793632,27.848910666066832,32.62603785358925,0.0009330796891903276
51,194.4966278631432,13.946204764305778,29.890269042117442,38.9322429825208,0.0009304406424884703
52,202.205227741042,14.2198884534765,30.455974555125785,34.385351155414156,0.0009277544479501735
53,210.7243286391129,14.51634697222045,29.759655042129975,34.298395935486944,0.000925021400146939
54,192.67735318048932,13.880826858732496,29.216874684481425,31.464336449149382,0.000922241798788257
55,200.9569168060643,14.175927387859343,28.530461163186928,36.77003295158302,0.0009194159486887398
56,191.60111939278067,13.84200557470399,29.98980684282867,38.17918891491937,0.0009165441597346951
57,191.47925043449345,13.837602755015114,30.46748827451217,31.80276026127016,0.000913626746850144
58,184.16129854798422,13.570604215137475,28.136374552077342,29.218022096793895,0.0009106640299622855
59,192.5487387317446,13.876193266710121,29.667778343249985,32.96286851231214,0.0009076563339664131
60,183.90733114332633,13.561243724590268,30.14373150960093,31.228636809137978,0.0009046039886902866
61,184.98781648280828,13.601022602100313,27.90790806694147,32.59582783661743,0.000901507328857962
62,188.71331279287799,13.737296396318545,31.271371618471843,32.503308402581155,0.0008983666940530862
63,179.96196344081534,13.414990251848064,28.406719192863438,32.06733917284278,0.0008951824286816575
64,174.56590442704245,13.212339082814196,31.06688802113334,37.58491250799636,0.0008919548819342572
65,178.1815796236422,13.348467309436812,25.09270975925709,28.562454290138707,0.0008886844077477572
66,177.88390159803086,13.337312382208735,30.254830934264564,31.276091809784162,0.0008853713647665069
67,186.99869261353032,13.67474650846823,30.78328103222268,36.73297204042354,0.000882016116303004
68,178.6496584855834,13.365988854101548,28.850664961805755,35.2187675221218,0.0008786190302980524
69,181.12049822267517,13.45810158130382,30.947450097330282,32.15445239066323,0.0008751804792804147
70,181.4567376996754,13.470587875865123,28.0096056802286,29.45132318563606,0.0008717008403259585
71,172.46773318898855,13.132697076374882,28.99728619022862,29.510780188736046,0.0008681804950163073
72,170.71363949223075,13.065742921334788,29.252139258351978,38.022991254403216,0.0008646198293969952
73,166.7731100305256,12.914066391242265,29.573255092668905,39.14285893599019,0.000861019233935132
74,173.75334135854786,13.181553107170211,30.411081173591494,35.2817501036978,0.0008573791034765854
75,168.39770343165807,12.976814073118216,28.737591047830154,38.32916758368869,0.0008536998372026806
76,166.9195125239737,12.919733473068858,29.45072107624063,30.884052037847162,0.0008499818385864263
77,166.82521692660308,12.916083688495153,32.81177898354236,37.28674406137294,0.0008462255153482683
78,168.13055414489983,12.966516639747738,28.687794683167553,28.85559679594008,0.0008424312794113801
79,169.4375917386258,13.016819559737055,29.487371106513642,29.577447928181613,0.0008385995468564891
80,159.56378251202415,12.631855855461612,29.392824478840623,29.10667631688949,0.0008347307378762498
81,161.4378692986665,12.705820266085754,29.582342324516084,29.490838245507526,0.0008308252767291642
82,161.9845908139101,12.727316733414556,28.30079719302335,34.55245050735539,0.0008268835916930579
83,157.15326064618063,12.536078375171295,31.596707745503565,41.955412175016136,0.0008229061150181134
84,162.2137974927003,12.736318070912215,29.46214008460501,31.170131937579153,0.0008188932828794706
85,160.59024609328165,12.67242073403367,33.4106944860158,40.5790425610959,0.0008148455353293939
86,156.89887669625685,12.525928155490778,31.45118394426628,36.95973646379307,0.0008107633162490162
87,153.1594541362735,12.37576073588463,31.017068320086675,38.2650563106932,0.0008066470732996619
88,159.8842635865774,12.644534934262673,30.40233407569989,42.036795402957615,0.0008024972578737564
89,151.8127657993903,12.321232331997583,31.51091729914904,34.70224709538217,0.0007983143250453251
90,148.59501244963164,12.189955396513687,29.94504317595416,35.57516412184124,0.0007940987335200903
91,146.79656459632417,12.115963177678266,30.01052966091539,38.771560773704735,0.000789850945585168
92,151.04041281893947,12.289850006557522,29.945785800649126,34.24296486123087,0.0007855714270583737
93,145.07607057624372,12.044752858829087,31.995939063730916,40.01993902520023,0.0007812606472371393
94,146.02915732847927,12.084252461816453,29.498180720387243,33.40028875962774,0.0007769190788470504
95,148.85469012807022,12.200602018676916,29.958753248881273,31.290201753270438,0.000772547197990006
96,142.505780122484,11.937578497570726,30.96723350107164,33.03994374488552,0.0007681454840920087
97,146.97188654482323,12.123196207258594,28.04259010046208,30.12135085195992,0.0007637144198505905
98,149.63797938356896,12.232660349620073,29.680557289983966,31.9987557375101,0.0007592544911818786
99,147.54625103490827,12.14686174580965,32.03931383072871,32.87473076930315,0.0007547661871673105
100,146.62816442733003,12.109011693625028,30.479164999642347,29.731590407687516,0.00075025
101,139.00509476010987,11.79004220204609,28.36849997717734,29.560545117369198,0.0007457064249307629
102,144.70816392267102,12.02947062252995,28.363668022271032,28.50496665293409,0.0007411359602138069
103,141.1894321916941,11.882315941792516,30.50421480249659,37.4319823586879,0.0007365391070520927
104,133.96712194840634,11.57441668234372,27.996806456012653,27.413799612936163,0.0007319163695423712
105,143.8266745097237,11.992775924312534,28.72392987922383,28.76339343583622,0.0007272682546199038
106,139.4945752264795,11.810782126750333,27.128912602008782,27.670637832838164,0.0007225952720028714
107,137.44847590009883,11.723842212252038,28.53215923878719,29.049704959421017,0.0007178979341364778
108,139.19566749830466,11.798121367897071,30.862574658405883,29.01603154430101,0.000713176756136754
109,135.10374973835178,11.623413851589921,29.669018636150913,35.201827759631186,0.0007084322557340706
110,132.7952096518266,11.523680385297483,30.51085380216545,33.73710472978229,0.0007036649532163623
111,134.8174729119014,11.611092659703715,30.094728521591854,33.63572800143946,0.000698875371372073
112,132.38723871125308,11.50596534961825,31.083129053659675,36.180967588739016,0.0006940640354328256
113,132.81695774791456,11.524623969248351,30.970225430565122,32.098186025142184,0.0006892314730158245
114,131.9057006455705,11.485020733583873,32.13070905675214,43.89158069624338,0.0006843782140659969
115,132.65035467794374,11.517393570145357,28.100732059021475,33.06134360866195,0.0006795047907978775
116,132.70765452252547,11.519880852175628,30.464577270552546,38.65794137663158,0.0006746117376372468
117,130.78677584715504,11.436204641040693,28.61317951243531,31.273462876355328,0.0006696995911625233
118,128.22838755908546,11.323797360469703,31.796665392121646,34.40031811584862,0.0006647688900459224
119,130.97749926543918,11.44454014724187,31.876131002888606,41.196137857751246,0.000659820174994386
120,128.15262546181708,11.3204516626173,28.52288068415471,30.313023282783625,0.0006548539886902864
121,125.4688175473916,11.201286395445285,32.2799656342039,38.915455044804155,0.0006498708757319155
122,128.0671552421643,11.316675975455434,33.048884406945334,40.286656504664414,0.0006448713825737638
123,128.36732358036988,11.32993041317871,29.793667248526692,32.992051180209856,0.0006398560574665953
124,132.46866486172692,11.509503234875256,32.078478810227665,33.34584037095779,0.0006348254503973254
125,129.3451904974051,11.37300272539108,28.733573403105634,30.619362366055874,0.0006297801130287095
126,129.4117512261978,11.375928580185816,28.056252784716513,29.811147611086536,0.0006247205986388451
127,130.31436481933014,11.415531782220711,31.3454113345765,35.312781521945084,0.0006196474620605014
128,126.36282515452261,11.24112203194369,28.017360834080552,28.231124086736575,0.0006145612596202728
129,122.54533175593755,11.070019514006686,30.685038086594876,34.102978061994946,0.0006094625490775733
130,125.42508235949805,11.199334064547184,29.756185120570418,29.895534165982724,0.000604351889563471
131,131.9449601041753,11.486729739636877,31.650204303477384,32.67028712468796,0.0005992298415193736
132,125.15320206684324,11.187189150043176,31.076302666754167,41.62625019483764,0.0005940969666355697
133,123.11094720148039,11.095537249922742,29.25686874482591,27.79666344483806,0.000588953827789632
134,122.4822844263968,11.067171436169692,31.72178065229104,35.85943271319383,0.0005838009889846932
135,123.17245112611432,11.098308507446339,30.800638898422623,32.201094615885864,0.0005786390152875954
136,123.35479991808127,11.106520611590255,29.972746680353286,33.939840477602615,0.0005734684727669247
137,122.8529009424087,11.083902764559111,28.069196944728205,34.757695023209294,0.0005682899284309351
138,123.25134751789366,11.101862337239968,28.984983293535837,29.756114100060223,0.00056310395016537
139,119.41911538866971,10.927905318788405,26.73762901024332,29.065846023803125,0.000557911106671187
140,128.74258480188203,11.346478937731632,30.252443204595107,34.38591379677773,0.0005527119674021931
141,122.58577085256142,11.071845869644084,30.511151287770208,35.20903542100017,0.000547507102502598
142,119.09389281591635,10.913014858696277,30.79821413347664,35.95764482001797,0.0005422970827444917
143,118.57624085701471,10.889271813611552,30.943683084456264,37.52650461187288,0.0005370824794652521
144,121.12491267327785,11.005676356265162,30.27853237283017,33.0975960855787,0.0005318638645048922
145,122.916673183328,11.086779190050239,30.148859895319827,28.584256865867122,0.0005266418101433506
